,user,tweetText,simplePolarity,nouns,party,state
1050,RepShalala,The development of a COVD vaccine should not be politicized We need trust the scientists who are developing this vaccine to make it available when it is safe and ready for the public,0.275,['covd'],D,Florida
1051,RepShalala,Es un honor ser reconocida por CMF en dos categor as Servicio al Constituyente y Vida en el Congreso Promet que mi oficina har a todo lo posible para servir a mis constituyentes y este premio es una prueba de nuestros esfuerzos Lea m s aqu,0.0,"['es', 'un honor ser reconocida por', 'cmf', 'dos categor', 'servicio', 'constituyente', 'vida', 'congreso promet', 'que mi oficina har', 'todo lo posible para servir', 'mis constituyentes y este premio es una prueba', 'nuestros esfuerzos', 'lea', 'm s aqu']",D,Florida
1052,RepShalala,I m truly honored to be recognized by the Congressional Management Foundation in two categories Constituent Service and Life in Congress I promised my office would do its best to serve my constituents and this award is proof of our efforts Read more,0.75,"['management', 'constituent', 'congress', 'read']",D,Florida
1053,RepShalala,Congresswoman Shalala FB Live Town Hall via,0.13636363636363635,"['congresswoman shalala fb live', 'town hall']",D,Florida
1054,RepShalala,Estoy EN VIVO nase a m LIVE ahora mientras discutimos lo ltimo sobre COVID 19 y otros asuntos que son importantes para nuestra comunidad del sur de la Florida Sintonice ahora,0.13636363636363635,"['estoy en vivo', 'live', 'ahora mientras discutimos lo ltimo sobre', 'covid', 'y otros asuntos que son importantes para nuestra comunidad del sur', 'florida sintonice']",D,Florida
1055,RepBuddyCarter,We stopped by the Camden County K 9 unit today THANK YOU TO OUR LAW ENFORCEMENT,0.0,"['camden', 'thank you to our law enforcement']",R,Georgia
1056,RepBuddyCarter,I enjoyed my visit with Frederica Academy U S government students today The teachers administrators and students are doing a great job,0.65,"['frederica', 's government students', 'teachers administrators', 'great job']",R,Georgia
1057,RepBuddyCarter, This legislation ensures that Americans have a constant stockpile of essential medicines that can be deployed to any par,0.0,"['legislation ensures', 'constant stockpile', 'essential medicines']",R,Georgia
1058,RepBuddyCarter, MYTH The vaccine may be rushed and distributed without FDA approval FACT Any vaccine that receives approval will meet t,0.0,"['myth', 'fda', 'fact']",R,Georgia
1059,RepBuddyCarter, Bill from would create essential medicines strategic stockpile,0.0,"['bill', 'essential medicines', 'strategic stockpile']",R,Georgia
1060,SanfordBishop,has long been at the forefront of cutting edge agricultural research amp science I know they will do great things with this grant from to improve children s nutrition in the Baldwin County School District,0.05000000000000001,"['agricultural research amp science', 'great things', 'children s nutrition', 'baldwin', 'county school district']",D,Georgia
1061,SanfordBishop,2020Census data is vital to helping our communities thrive It helps us obtain the healthcare transportation schools affordable housing amp higher education that our families need to get a good start amp succeed Complete yours at by 10 31 BeCounted,0.2875,"['2020census data', 'communities thrive', 'healthcare transportation schools', 'families need', 'good start amp', 'complete', 'becounted']",D,Georgia
1062,SanfordBishop,The virtual 2020 Military Family Caucus Summit w Rep will take place on October 9th This year s Summit will focus on COVID 19 s impact on our nation s military families amp will feature keynote remarks from To register go to,-0.1,"['military family', 'caucus summit', 'rep', 'october', 'year s', 'summit', 'covid', 's impact', 'nation s', 'military families amp']",D,Georgia
1063,SanfordBishop,The IRS has extended the Economic Impact Payment deadline to November 21 for Non Filers who have not received a payment The Non Filers tool can be found at For additional info visit,0.2,"['irs', 'impact payment', 'november', 'non filers', 'non filers', 'additional info visit']",D,Georgia
1064,SanfordBishop,I will keep the President First Lady and every American who has been infected with this terrible virus in my thoughts and prayers This virus is not a hoax or joke Wear a mask follow CDC guidelines and stay safe,-0.0625,"['terrible virus', 'wear', 'cdc']",D,Georgia
1065,RepDrewFerguson,I applaud for signing an Executive Order to address negative impacts of the prolonged shutdowns on mental amp behavioral health My bill BIG Act passed the House last week amp would assist in this effort to support students mental amp behavioral health,-0.1,"['executive order', 'negative impacts', 'mental amp behavioral health', 'big', 'week amp', 'support students', 'mental amp behavioral health']",R,Georgia
1066,RepDrewFerguson,President Donald J Trump Is Safeguarding Americans Mental Health and Preventing The Tragedy of Suicide,-0.1,"['donald j trump', 'safeguarding', 'mental', 'preventing', 'tragedy', 'suicide']",R,Georgia
1067,RepDrewFerguson,Happy birthday to my good friend colleague and our GOP Whip,0.75,"['good friend colleague', 'whip']",R,Georgia
1068,RepDrewFerguson,Click below to watch my floor remarks prior to the passage of the Behavioral Intervention Guidelines BIG Act,0.0,"['click', 'behavioral intervention guidelines big']",R,Georgia
1069,RepDrewFerguson,Columbus State University has seen first hand how behavioral intervention guidelines provide a safer environment for students and the school community GA03,0.25,"['columbus', 'state university', 'behavioral intervention guidelines', 'safer environment', 'school community', 'ga03']",R,Georgia
1070,RepHankJohnson,Kayla J With Maria s assistance I was able to keep my job and get my passport right on time Maria responded to all of my inquiries with urgency I cannot praise enough Maria Fernanda Lancheros was a true Super Star,0.2938095238095238,"['kayla j', 'maria', 's assistance', 'maria', 'maria fernanda lancheros']",D,Georgia
1071,RepHankJohnson,As a Tuskegee Airman Val Archer was a true American patriot who loved his country and his people He will always be remembered for his quiet dignity and diligence in service to our nation,0.26249999999999996,"['tuskegee airman val archer', 'true american patriot', 'quiet dignity']",D,Georgia
1072,RepHankJohnson,With our democracy in peril and our rights on the line the 2020Census is a critical chance to ensure communities that have long been marginalized and erased are seen and heard Respond by phone 844 330 2020 online at or with a census taker at home,-0.025,"['critical chance', 'ensure communities', 'respond', 'census taker']",D,Georgia
1073,RepHankJohnson,The House has passed more than 600 bills ForThePeople House Democrats have worked hard to reach across the aisle and get more than 150 bills signed into law But more than 340 bipartisan bills are still awaiting action in the Senate,0.26166666666666666,"['forthepeople', 'bipartisan bills']",D,Georgia
1074,RepHankJohnson,thank you,0.0,[],D,Georgia
1075,repjohnlewis,As many universities plan for online or hybrid learning this fall this needlessly punitive proposal puts international students at risk of illness or deportation if they continue their education in the United States,0.0,"['universities plan', 'hybrid learning', 'punitive proposal', 'international students']",D,Georgia
1076,repjohnlewis,59 years ago today I was released from Parchman Farm Penitentiary after being arrested in Jackson MS for using a so called white restroom during the Freedom Rides of 1961,0.0,"['parchman', 'penitentiary', 'jackson ms', 'white restroom', 'rides']",D,Georgia
1077,repjohnlewis,House Democrats are listening to those speaking out for police reform and will pass the George Floyd JusticeInPolicing Act today Learn more about the bill and become a citizen co sponsor at,0.5,"['police reform', 'george floyd justiceinpolicing', 'learn', 'citizen co sponsor']",D,Georgia
1078,repjohnlewis,Today s Supreme Court decision affirms what millions of Americans already knew The current administration is so determined to wage a hateful campaign against immigrant families and communities that it makes cruel and arbitrary decisions that break the law,-0.3666666666666667,"['supreme court decision affirms', 'current administration', 'hateful campaign', 'immigrant families', 'arbitrary decisions']",D,Georgia
1079,repjohnlewis,I know your pain your rage your sense of despair and hopelessness Justice has indeed been denied for far too long Rioting looting and burning is not the way Organize Demonstrate Sit in Stand up Vote Be constructive not destructive,0.11666666666666665,"['hopelessness justice', 'rioting', 'organize demonstrate sit', 'stand', 'vote be']",D,Georgia
1080,RepLucyMcBath,Casey C and Jenny C from Roswell contacted my office for help renewing a passport GA06,0.0,"['casey', 'jenny', 'roswell', 'ga06']",D,Georgia
1081,RepLucyMcBath,Wishing amp a quick amp full recovery as they battle this terrible disease,-0.10555555555555556,"['wishing', 'quick amp', 'full recovery', 'terrible disease']",D,Georgia
1082,RepLucyMcBath,Today the celebrated the grand opening of its new public safety complex This state of the art facility houses the city s police department fire station and court Congratulations on your new home,0.13712121212121212,"['new public safety', 'art facility houses', 'city s police department fire station', 'congratulations', 'new home']",D,Georgia
1083,RepLucyMcBath,My dearest Jordan yesterday was NationalSonDay I miss you so much and I love you more than ever,0.39999999999999997,"['jordan', 'nationalsonday']",D,Georgia
1084,RepLucyMcBath,My office was able to assist Joe H from Marietta with a prescription drug issue Thank you for your service to our country Joe,0.5,"['joe h', 'marietta', 'prescription drug issue', 'thank', 'joe']",D,Georgia
1085,RepRobWoodall,October is Down Syndrome Awareness Month a time to recognize the incredible contributions the Down syndrome community has made in our country To learn more visit the link below,0.27222222222222225,"['october', 'down syndrome awareness month', 'incredible contributions', 'down', 'syndrome community']",R,Georgia
1086,RepRobWoodall,If you haven t registered to vote make sure you do so by Monday October 5th Georgia s voter registration deadline No matter how you choose to cast your ballot I hope you will join me in exercising your right to vote Register using the link below,0.39285714285714285,"['haven t', 'october', 'georgia', 's voter registration deadline']",R,Georgia
1087,RepRobWoodall,This I hope you will join me in celebrating our incredible Georgia manufacturers the backbone of our local economy Students interested in learning more about being a part of the next generation of American creators check out the link below,0.27499999999999997,"['georgia', 'local economy students', 'american creators check']",R,Georgia
1088,RepRobWoodall,Tomorrow at 4PM Georgia s Under Secretary for Benefits is hosting a tele Town Hall for Veterans and their families The discussion will cover the VA s COVID 19 response the Blue Water Navy Act and the Solid Start program Veterans I encourage you to tune in at 833 380 0417,0.0,"['tomorrow', 'georgia', 'benefits', 'tele town hall', 'veterans', 'va', 'covid', 'blue water navy act', 'start', 'veterans']",R,Georgia
1089,RepRobWoodall,Congratulations to Cornerstone Christian Academy for being named a National Blue Ribbon School for 2020 Cornerstone was one of only 50 private schools that were recognized an incredible achievement,0.18,"['congratulations', 'cornerstone', 'christian academy', 'ribbon', 'cornerstone', 'private schools', 'incredible achievement']",R,Georgia
1090,AustinScottGA08,Independent reporting has shown that the allegations against Irwin Co Detention Center amp are at best exaggerated Dems should be embarrassed spreading these allegations before the investigation is complete They don t want the facts to come out,0.1,"['irwin co detention', 'center amp', 'dems', 'don t']",R,Georgia
1091,AustinScottGA08,Tomorrow 10 2 at 4PM ET Paul Lawrence Under Secretary For Benefits at will host a call with Georgia veterans and their families to discuss COVID 19 resources the Blue Water Navy Act and the Solid Start program You can join the call at 833 380 0417 GA08,0.0,"['tomorrow', 'et paul lawrence', 'benefits', 'georgia', 'covid', 'blue water navy act', 'start', 'ga08']",R,Georgia
1092,AustinScottGA08,For years GA farmers have been negatively impacted by unfair trading practices especially our fruit amp veggie growers s Administration has been committed to supporting our farmers amp I commend this move to request an investigation,-0.1375,"['years ga farmers', 'fruit amp veggie growers s administration', 'farmers amp']",R,Georgia
1093,AustinScottGA08,Had a great call this morning with to discus ways to help the industry weather impacts of COVID 19 remedies for unfair trade practices amp encouraging retailers to buy American produce I remain committed to our farmers amp helping them through these difficult times,-0.04999999999999999,"['great call', 'discus ways', 'industry weather impacts', 'covid', 'unfair trade practices amp', 'encouraging retailers', 'farmers amp', 'difficult times']",R,Georgia
1094,AustinScottGA08,House Democrats are more concerned with not giving a win before the election than doing their job to support American small businesses during these unprecedented times FightForSmallBiz,0.32999999999999996,"['american small businesses', 'unprecedented times', 'fightforsmallbiz']",R,Georgia
1095,RepDougCollins,For too long Big Tech has abused its dominance to engage in anticompetitive behavior and censor conservative voices It s time Congress take back its Article I authority to ensure the marketplace of ideas is working for every American,-0.0125,"['tech', 'anticompetitive behavior', 'conservative voices', 's time', 'congress', 'article']",R,Georgia
1096,RepDougCollins,Good for Texas Cuties is an abhorrent film and must be held accountable for the distribution of child pornography,0.0,"['texas cuties', 'abhorrent film', 'child pornography']",R,Georgia
1097,RepDougCollins,We now know the truth Hillary Clinton fabricated the entire Russia hoax to distract from her email scandal It s about time we see indictments,0.0,"['hillary clinton', 'russia', 'email scandal']",R,Georgia
1098,RepDougCollins,The American people deserve to know the full truth Our intelligence agencies weaponized their power for political purposes If it can happen to it can happen to anyone,0.11666666666666665,"['american people deserve', 'full truth', 'intelligence agencies', 'political purposes']",R,Georgia
1099,RepDougCollins,The evidence is clear Hillary Clinton was behind the coup to take down all along And the Obama Biden Administration knew EVERYTHING Durham is coming,-0.15185185185185188,"['hillary clinton', 'obama biden', 'everything durham']",R,Georgia
1100,CongressmanHice,Jane Fonda AKA Hanoi Jane isn t the first Democrat to openly admit that the Left is using COVID19 for political gain 3 House Democrat said in March that the pandemic was a tremendous opportunity to restructure things to fit our vision,0.1638888888888889,"['jane fonda aka hanoi jane', 'isn t', 'democrat', 'left', 'covid19', 'political gain', 'democrat', 'march', 'tremendous opportunity', 'restructure things']",R,Georgia
1101,CongressmanHice,In the last decade the IRS has blown its funding on lavish conventions Star Trek themed training vids amp targeting conservatives The agency spent billions to modernize its IT systems with no results Meanwhile millions are still waiting for tax returns amp stimulus checks,-0.05,"['irs', 'lavish conventions star', 'trek', 'training vids amp', 'it', 'tax returns amp stimulus checks']",R,Georgia
1102,CongressmanHice,Evidence is finally being released conclusively proving the entire Russia collision narrative was a bogus partisan hit job against Why wasn t all this released years ago Who has been sitting on this WHY WASN T ANY OF THIS INCLUDED IN MUELLER S REPORT,0.0,"['evidence', 'russia', 'collision narrative', 'bogus partisan', 'wasn t', 'who', 'why wasn t any of this included in mueller', 'report']",R,Georgia
1103,CongressmanHice, Jordan,0.0,['jordan'],R,Georgia
1104,CongressmanHice,We can t keep investing BILLIONS of dollars to modernize IRS technology without results or a timeline as to when it ll happen The American taxpayer should not be asked to blindly invest their hard earned money year after year in IT modernization that may or may not happen,-0.2638888888888889,"['billions', 'irs', 'american taxpayer', 'money year', 'it']",R,Georgia
1105,RepLoudermilk,On Made in America Week we commend the hardworking men and women in American manufacturing and recommit ourselves to strengthening and rebuilding the greatest economy in our Nation s history for a second time,0.3333333333333333,"['made', 'america', 'nation', 's history']",R,Georgia
1106,RepLoudermilk,In the last five months 11 4 million jobs have been added to our economy and unemployment is down to 7 9 We still have a long way to go but our nation s economy is recovering faster than expected,-0.0763888888888889,"['long way', 'nation s economy']",R,Georgia
1107,RepLoudermilk,,0.0,[],R,Georgia
1108,RepLoudermilk,Please join with me and my family in praying for our President and First Lady,0.25,['please'],R,Georgia
1109,RepLoudermilk,By trusting in people taking responsibility for themselves not in government mandates Georgia s economy is going up and COVID 19 cases are going down Thank you for your leadership,-0.15555555555555559,"['government mandates', 'georgia', 's economy', 'covid', 'thank']",R,Georgia
1110,RepRickAllen,It was an honor to join today in welcoming to its newest home in the Georgia Cyber Center Augusta is well positioned to lead in the cyber domain for years to come and we are thrilled to have Perspecta as a part of this growth,0.25,"['georgia cyber', 'augusta', 'cyber domain', 'perspecta']",R,Georgia
1111,RepRickAllen,I received warm welcomes from Lake Forest Hills Elementary School and Langford Middle School today,0.3,"['warm welcomes', 'lake forest', 'elementary school', 'langford', 'middle school']",R,Georgia
1112,RepRickAllen,Thank you GA and Superintendent Dr Kenneth Bradshaw for giving me an update on how you are keeping students and staff safe while providing quality education this school year through both face to face and virtual learning,0.5,"['thank', 'superintendent dr kenneth bradshaw', 'quality education', 'school year', 'virtual learning']",R,Georgia
1113,RepRickAllen, Online child exploitation is up 126 during COVID19 Today s signed the Safety Pledge from,0.0,"['online', 'child exploitation', 'covid19', 'safety pledge']",R,Georgia
1114,RepRickAllen,We are rebuilding the U S economy and September marked the fifth consecutive month of job gains following the outbreak of COVID 19,0.05,"['s economy', 'september', 'consecutive month', 'job gains', 'covid']",R,Georgia
1115,repdavidscott,I am saddened to hear about the passing of Rudolph Val Archer who was one of the last remaining Tuskegee Airmen He was a true American hero and I thank him for his years of service to this country My thoughts and prayers are with the Archer family,0.11666666666666665,"['rudolph val archer', 'tuskegee airmen', 'true american hero', 'archer']",D,Georgia
1116,repdavidscott,Today I met virtually with GA 13 frontline workers to discuss the need for additional federal funding national safety standards and support to keep them on their feet during this pandemic,0.0,"['frontline workers', 'national safety standards']",D,Georgia
1117,repdavidscott, schafer Thank you so much to and staff for meeting with the GA Chapter of the American College of Cardiology to,0.1,"['thank', 'ga chapter', 'american college', 'cardiology']",D,Georgia
1118,repdavidscott,Today is the last day to register to vote for the November 3rd General Election in Georgia Whether you plan to vote early by mail or in person make sure that you ve made a plan to ensure that your vote is counted Visit to check your status,0.13,"['november', 'general election', 'georgia whether', 'visit']",D,Georgia
1119,repdavidscott, More Jolt On GPB s Political Rewind Carlos del Rio told us that Donald Trump would remain infectious for 10 days,0.25,"['jolt', 'gpb', 'rewind carlos', 'rio', 'donald trump']",D,Georgia
1120,RepTomGraves,May God bless every person in this institution those serving now amp those who serve in the years to come with the wisdom strength amp compassion to advance this great and glorious cause we call the United States of America,0.8,"['may god', 'wisdom strength amp compassion', 'america']",R,Georgia
1121,RepTomGraves,Often the best policies are the product of broad perspectives and creativity with input from people who bring experience from different walks of life Serving on the Select Committee on the Modernization of Congress is the perfect capstone to my career in public service,0.4125,"['often', 'broad perspectives', 'select', 'modernization', 'congress', 'perfect capstone', 'public service']",R,Georgia
1122,RepTomGraves,I want to share the most essential lesson learned over the past decade the importance of relationship building Tone rhetoric and civility are crucial to opening doors to new and unexpected relationships with lawmakers from across the political spectrum,0.06948051948051948,"['essential lesson', 'past decade', 'relationship building', 'tone', 'unexpected relationships', 'political spectrum']",R,Georgia
1123,RepTomGraves,Today I sent letters to Gov Kemp amp House officials to say I would be stepping down from Congress on Sunday 10 4 It is time to begin the next season in life I will be forever grateful for the incredible privilege of serving my country amp community as a member of Congress,0.24814814814814815,"['gov kemp', 'amp house officials', 'congress', 'incredible privilege', 'country amp community', 'congress']",R,Georgia
1124,RepTomGraves,Our President amp First Lady are fighters Praying for their good health and a quick recovery,0.42777777777777776,"['president amp', 'praying', 'good health', 'quick recovery']",R,Georgia
1125,RepEdCase,For our invaluable childcare providers amp State Dept of Human Services DHS have announced up to 15M in federal CARES Act funds available to support the reopening and continuous operation of regulated child care programs across the state,0.2,"['invaluable childcare providers amp state', 'dept', 'dhs', 'cares', 'act funds', 'continuous operation', 'child care programs']",D,Hawaii
1126,RepEdCase,Don t wait and contact me at ed case house gov with any questions Non Filer tool More info,0.5,"['don', 'case house gov', 'non filer']",D,Hawaii
1127,RepEdCase,Great news In response to Congress efforts to make sure our most vulnerable get help the IRS just extended the deadline for people who don t file tax returns to use the non filer tool on to receive their 1 200 Economic Impact Payment EIP to Nov 21st,0.25,"['great news', 'congress', 'irs', 'don t file tax returns', 'non filer tool', 'impact payment eip', 'nov']",D,Hawaii
1128,RepEdCase,,0.0,[],D,Hawaii
1129,RepEdCase,Just when Congress amp the Admin were closing on a desperately needed compromise 2nd federal emergency assistance package for the country the President pulls the rug Leadership is getting the job done not winning Let s all get back to the table amp lead,-0.2125,"['congress', 'admin', 'federal emergency assistance package', 'president pulls', 'table amp lead']",D,Hawaii
1130,TulsiPress,Anti social media companies treat us like products exploiting amp dehumanizing us for profit without regard for consequences Our bipartisan bill returns power to the people letting us decide whether to be subject to companies manipulative algorithms,-0.06666666666666667,"['anti', 'social media companies', 'bipartisan bill returns power', 'companies manipulative algorithms']",D,Hawaii
1131,TulsiPress,Our veterans deserve the best care available Avalon Healthcare failed them resulting in 70 veterans getting COVID 19 amp 26 dead The VA s assessment was damning and this change in management is critical,0.13999999999999999,"['veterans deserve', 'avalon healthcare', 'covid', 'va', 's assessment']",D,Hawaii
1132,TulsiPress,No president should have the power to violate our freedoms amp civil liberties by tripping an Internet kill switch Our bill prevents any president from using unchecked emergency powers to limit access to the Internet amp undermine our Constitutional freedoms,0.0,"['freedoms amp', 'civil liberties', 'internet', 'bill prevents', 'unchecked emergency powers', 'limit access', 'internet', 'constitutional']",D,Hawaii
1133,TulsiPress,We must have the peace of mind and confidence that our personal data amp civil liberties are protected as we fight the spread of COVID 19 I cosponsored the Public Health Emergency Privacy Act to require and enforce protection of our health amp privacy,0.0,"['personal data amp', 'civil liberties', 'covid', 'public health', 'emergency privacy', 'health amp privacy']",D,Hawaii
1134,TulsiPress,Our warrior ethos state that we will never leave a fallen comrade On POW MIA Recognition Day we remember and honor those who were prisoners of war and those who served but never made their final trip home NeverForget,0.0,"['warrior ethos state', 'pow mia recognition', 'final trip home', 'neverforget']",D,Hawaii
1135,RepFinkenauer,This afternoon I visited the Northeast Iowa Food Bank in Waterloo for an update on the COVID 19 pandemic The food bank always plays such an important role in our community but never more than during this crisis We must do all we can to support struggling IA01 families,0.05000000000000001,"['iowa', 'waterloo', 'covid', 'food bank', 'important role', 'ia01']",D,Iowa
1136,RepFinkenauer,We passed WRDA to make needed and significant investments in our state s locks and dams and flood prevention efforts ensuring our cities and towns are safer from floods and improving vital trade corridors for Iowa agriculture IA01,0.2375,"['wrda', 'significant investments', 'state s locks', 'flood prevention efforts', 'vital trade corridors', 'iowa', 'ia01']",D,Iowa
1137,RepFinkenauer,I voted for the HEROES 2 0 pandemic relief package to get needed assistance to our local governments and first responders Here s what that would mean for the Marshalltown Police Department IA01,-0.020833333333333332,"['heroes', 'pandemic relief package', 'local governments', 'marshalltown', 'ia01']",D,Iowa
1138,RepFinkenauer,My Stop Swaps Protect Local Jobs Act would ensure Iowa workers and American manufacturers get a fair shot at crucial local infrastructure projects IA01,0.13999999999999999,"['stop swaps protect', 'jobs', 'iowa', 'american manufacturers', 'fair shot', 'crucial local infrastructure projects', 'ia01']",D,Iowa
1139,RepFinkenauer,When we passed a major infrastructure bill this year I fought to include additional federal funding for rural road safety and got it IA01,0.03125,"['major infrastructure bill', 'rural road safety', 'ia01']",D,Iowa
1140,daveloebsack,I m pleased that s request for individual assistance for those living in Clinton County and affected by the derecho has finally been approved Folks are still hurting and trying to recover This assistance is necessary,0.125,"['s request', 'individual assistance', 'clinton', 'folks']",D,Iowa
1141,daveloebsack,I m honored to have been named a 2020 Champion of Science by the Thank you for nominating me I m proud to support the research being done at universities across the nation that is important to advancing health safety and economic growth in our communities,0.46666666666666673,"['thank', 'health safety', 'economic growth']",D,Iowa
1142,daveloebsack,Sad to hear the President and First Lady have contracted Covid I wish them a fast and full recovery,0.075,"['sad', 'covid', 'full recovery']",D,Iowa
1143,daveloebsack,We know service brings out the BestofAmerica I m excited to join and in their effort to inspire more Americans to serve AmeriCorps AmeriCorpsSeniors,0.4375,"['bestofamerica', 'americorps americorpsseniors']",D,Iowa
1144,daveloebsack,In honor of SmallBusinessWeek here s a photo of the time I visited Paul Mueller Company which helps to make up the vibrant smallzbiz community in Iowa It s more important than ever to support these businesses I m fighting to ensure they get the resources they need,0.35555555555555557,"['smallbusinessweek', 'paul mueller', 'vibrant smallzbiz community', 'iowa']",D,Iowa
1145,RepCindyAxne,Sat down with Sheriff Kevin Schneider Chief Bob Stanton and Director Frank Marasco from to discuss the ways we can all work together to improve accountability representation and communication while keeping IA03 s communities safe,0.17222222222222222,"['sat', 'kevin schneider', 'bob stanton', 'frank marasco', 'accountability representation', 'ia03', 's communities']",D,Iowa
1146,RepCindyAxne,For the many Iowans that are still struggling in this crisis I urge the President to reconsider his position so that we can resume talks as soon as possible IA03,0.25,"['iowans', 'ia03']",D,Iowa
1147,RepCindyAxne,Over the past week negotiations had resumed working towards an agreement that could help those still in need and I pushed for our full support and attention to be given to seeing those talks succeed,0.04999999999999999,"['past week negotiations', 'full support']",D,Iowa
1148,RepCindyAxne,210 000 lives lost to this pandemic 1 2 of all restaurants at risk of closing in the next 6 months millions of kids out of school thousands of Iowa families struggling to feed their children and keep a roof over their heads These are reasons we cannot afford to wait,0.0,"['months millions', 'school thousands', 'iowa']",D,Iowa
1149,RepCindyAxne,By abruptly ending bipartisan negotiations on COVID19 relief has condemned Iowans to suffer and wait until he s willing to negotiate It is unconscionable that he s done so by claiming he s uninterested in supporting vital services like schools amp first responders IA03,0.145,"['bipartisan negotiations', 'covid19', 'iowans', 'vital services', 'schools amp', 'ia03']",D,Iowa
1150,RepRussFulcher, brandon Kamala just made it very clear She and Joe Biden want to turn the US into California This election is a very simple dec,0.06500000000000002,"['kamala', 'joe biden', 'california', 'simple dec']",R,Idaho
1151,RepRussFulcher,Keep America Great,0.8,['keep america'],R,Idaho
1152,RepRussFulcher, I m on team Pence RT if you are too,0.0,['pence rt'],R,Idaho
1153,RepRussFulcher,Idaho has more than 120 000 veterans about 10 4 of our adult population Thank you to for making veterans a priority during your Administration and providing the much needed reforms to the,0.26666666666666666,"['idaho', 'adult population', 'thank']",R,Idaho
1154,RepRussFulcher,American innovation is at the forefront of formulating a vaccine in a matter of months instead of years Operation WarpSpeed is a perfect example of how the Administration has brought together industry and government to protect our nation,0.5,"['american innovation', 'years operation', 'warpspeed', 'perfect example']",R,Idaho
1155,CongMikeSimpson,The announced that it s extending the deadline to claim an Economic Impact Payment by five weeks to help individuals who haven t yet received a stimulus payment,0.2,"['impact payment', 'haven t', 'stimulus payment']",R,Idaho
1156,CongMikeSimpson,Happy Birthday a great colleague and friend,0.8,"['birthday', 'great colleague']",R,Idaho
1157,CongMikeSimpson,A beautiful time of year in Idaho,0.85,"['beautiful time', 'idaho']",R,Idaho
1158,CongMikeSimpson, Congratulations to on the grand opening of the Eams Advanced Technical Education amp Innovations Complex Th,0.15000000000000002,"['congratulations', 'eams advanced technical', 'education amp', 'innovations complex th']",R,Idaho
1159,CongMikeSimpson, DYK Blackfoot ID is the potato capital of the world What an amazing shot of Idaho Potato harvest brought to you,0.6000000000000001,"['dyk blackfoot id', 'potato capital', 'amazing shot', 'idaho potato']",R,Idaho
1160,RepBobbyRush,Manufacturing is the backbone of America s economy This I want to thank the essential makers of this great nation and join them in raising awareness of the industry s need for future creators mfgday MFGDay20 CreatorsWanted,0.26666666666666666,"['manufacturing', 'america', 's economy', 'essential makers', 'great nation', 'industry s need', 'future creators mfgday', 'mfgday20 creatorswanted']",D,Illinois
1161,RepBobbyRush,Trump has abused the power of his office for his own gain The American people deserve better that s why Democrats have passed bills to clean up corruption ForThePeople to ensure that future Presidents can t do the same,0.24444444444444446,"['trump', 'own gain', 'american people deserve', 'forthepeople']",D,Illinois
1162,RepBobbyRush, The President of the United States is a white supremacist,0.0,['white supremacist'],D,Illinois
1163,RepBobbyRush, QAnon isn t some harmless distraction it s an extremist ideology that opens the door to real life violence says,0.2,"['qanon', 'isn t', 'harmless distraction', 'extremist ideology', 'real life violence']",D,Illinois
1164,RepBobbyRush,Democrats have taken action ForThePeople to lower health care costs and expand access the Republican health care plan is to take it away from millions of Americans,0.1,"['forthepeople', 'health care costs', 'republican', 'health care plan']",D,Illinois
1165,RepRobinKelly,Right now local governments are robbing Peter to pay Paul for critical necessities like first responders Without immediate federal assistance our communities will be forced to make impossible cuts in service that endanger public safety,-0.061564625850340136,"['right', 'local governments', 'peter', 'paul', 'critical necessities', 'immediate federal assistance', 'impossible cuts', 'public safety']",D,Illinois
1166,RepRobinKelly,By unilaterally amp childishly ending negotiations is sending a message to the urban suburban and rural communities of IL 02 amp the country that he doesn t care about them the lives lost to COVID 19 or the long term impact on our economy,-0.125,"['rural communities', 'il', 'doesn t care', 'covid', 'long term impact']",D,Illinois
1167,RepRobinKelly,On Monday Dr Gary Puckrein amp I discussed the need for telehealth legislation as we combat the COVID 19 and integrate new technologies into the delivery of healthcare,0.13636363636363635,"['dr gary puckrein', 'telehealth legislation', 'covid', 'new technologies']",D,Illinois
1168,RepRobinKelly,The FDA speaks with expertise and authority to protect the health of American families The White House s decision to overrule medical experts is foolish dangerous and yet another sad example of this Administration s failed response,-0.26666666666666666,"['fda', 'american families', 'white house s decision', 'medical experts', 'sad example', 'administration s']",D,Illinois
1169,RepRobinKelly,I have long believed that telehealth could be the great equalizer when it comes to reducing and finally eliminating health disparities in our nation The question is will the benefits of this revolution be for some or all,0.25,"['great equalizer', 'health disparities']",D,Illinois
1170,RepLipinski,Energy efficiency protects the environment amp saves Americans up to 25 on their utility bills I m proud to have written the Energy I Corps Act to connect researchers at national labs w industry professionals to bring energy efficiency innovations to market faster EEDay2020,0.8,"['energy', 'efficiency protects', 'environment amp', 'utility bills', 'energy', 'corps act', 'national labs w industry professionals', 'energy efficiency innovations', 'eeday2020']",D,Illinois
1171,RepLipinski,We had a great outdoor SeniorFair yesterday in Burbank where we helped seniors connect with resources across IL03 get free flu shots and honored the 2020 Senior of the Year recipients who were recognized for their efforts for going above and beyond in our communities,0.4000000000000001,"['great outdoor', 'seniorfair', 'burbank', 'il03', 'free flu shots', 'senior', 'year recipients']",D,Illinois
