,user,tweetText,simplePolarity,nouns,party,state
116,RonWyden,Oregon voters understand all the benefits of VoteByMail and getting to VoteAtHome It s the OregonWay here in Portland and throughout our state,0.0,"['oregon', 'votebymail', 'voteathome', 'oregonway', 'portland']",D,Oregon
117,RonWyden,McConnell amp Trump are rushing the confirmation of another SCOTUS nominee to achieve their long sought goal destroy the pre existing condition protections that millions count on leaving Americans with Swiss cheese health care that only helps the healthy amp wealthy WhatsAtStake,0.15,"['mcconnell', 'trump', 'scotus', 'condition protections', 'swiss cheese health care', 'healthy amp', 'whatsatstake']",D,Oregon
118,RonWyden,If you re one of the many Oregonians who lost your important documents in the recent devastating fires there are resources available to speed up the process to get replacements,0.06000000000000001,"['oregonians', 'important documents']",D,Oregon
119,RonWyden,you are literally the Senate Majority Leader YOU control if we rise above,0.0,"['majority', 'you']",D,Oregon
120,SenBobCasey,Today at the grocery store PA s Second Lady was subjected to a racial slur and taunts As she said this hatred is taught It s on us to teach our children kindness acceptance and inclusion and condemn hate whenever and wherever we see it,-0.4,"['grocery store', 'pa', 'racial slur', 'children kindness acceptance']",D,Pennsylvania
121,SenBobCasey,Every child is born with a light inside them and all of us have an obligation to ensure that light can shine brightly This WorldMentalHealthDay I m calling on USAID to prioritize mental health for children in our international assistance,0.27999999999999997,"['worldmentalhealthday', 'usaid', 'mental health', 'international assistance']",D,Pennsylvania
122,SenBobCasey, ATTN Pennsylvania Senator Casey is looking for healthcare stories and needs YOUR help EVERY voice is needed and make,0.0,"['attn pennsylvania', 'casey', 'healthcare stories', 'your', 'every']",D,Pennsylvania
123,SenBobCasey,Health care debate often bypasses a very important group that is too often overlooked children As we recognize WorldMentalHealthDay I m calling on USAID to prioritize mental health for children in our international assistance,0.14,"['health care debate', 'important group', 'worldmentalhealthday', 'usaid', 'mental health', 'international assistance']",D,Pennsylvania
124,SenBobCasey,Since the President tweeted not to let the virus dominate your life over 3 000 Americans have lost their lives President Trump still is not taking COVID 19 seriously He s out of touch with the experience that millions of Americans are having with this virus,-0.3333333333333333,"['lives president', 'trump', 'covid']",D,Pennsylvania
125,SenToomey,New from and me for the 79 of Pennsylvanians support term limits Term limits would allow members of Congress to operate knowing that they can take risks without jeopardizing a potential lifetime career,0.06818181818181818,"['pennsylvanians', 'support term limits', 'term', 'congress', 'potential lifetime career']",R,Pennsylvania
126,SenToomey,I will be making an announcement about my political future at 10 00 AM You can watch live at the link below,0.04545454545454545,['political future'],R,Pennsylvania
127,SenToomey,Sending along best wishes to and on a full and speedy recovery,0.675,"['sending', 'speedy recovery']",R,Pennsylvania
128,SenToomey,If the Governor approved the Carlisle Car Show to allow attendees of which there were 20 000 each day for four days in June he can permit outdoor events of any nature such as having spectators at pro college and HS games Read our letter,0.0,"['carlisle car', 'june', 'outdoor events', 'pro college', 'hs', 'read']",R,Pennsylvania
129,SenToomey,I ve joined with and in calling on Gov Wolf to reconsider his opposition to allowing in person attendance at outdoor sports,0.0,"['gov wolf', 'person attendance', 'outdoor sports']",R,Pennsylvania
130,SenJackReed,I have serious concerns about Pres Trump s effort to rush through arms sales to the United Arab Emirates The potential sale of F35 stealth fighter jets to the UAE could have serious national security implications amp deserves careful bipartisan scrutiny,-0.19166666666666665,"['pres trump', 's effort', 'arms sales', 'arab emirates', 'potential sale', 'f35', 'stealth fighter jets', 'uae', 'serious national security implications amp', 'careful bipartisan scrutiny']",D,Rhode Island
131,SenJackReed,Rallied w RIers to show support for Armenia The U S must not ignore Azerbaijan s repeated attempts to destroy Armenian cultural heritage amp target civilians Trump Admin should diplomatically engage to help defuse this crisis,-0.05,"['rallied', 'riers', 'armenia', 'azerbaijan', 'armenian cultural heritage amp target civilians', 'trump admin']",D,Rhode Island
132,SenJackReed,Families small businesses amp jobless Americans are struggling to pay bills Instead of providing them robust relief Pres Trump is thrashing around trying to provide himself political cover He can t even agree w GOP leaders amp is not serious about a COVIDrelief bill,-0.02777777777777778,"['families', 'small businesses amp jobless', 'robust relief', 'pres trump', 'w gop leaders amp', 'covidrelief']",D,Rhode Island
133,SenJackReed,Neighborhoods like make RI special Small businesses have a big impact on our economy I m working hard to support smallbiz as they continue to serve the public amp keep customers safe Instead of more for Wall Street Pres Trump needs to help Main Street,0.12276785714285714,"['neighborhoods', 'ri', 'small', 'big impact', 'support smallbiz', 'public amp', 'wall street', 'pres trump', 'main street']",D,Rhode Island
134,SenJackReed,Thank you to for the top marks in the Congressional Scorecard And more importantly thank you for your work to protect the safety and fundamental liberties of LGBTQ Americans each and every day Today your efforts are more important than ever,0.45999999999999996,"['thank', 'top marks', 'scorecard', 'fundamental liberties', 'lgbtq']",D,Rhode Island
135,SenWhitehouse, WATCH lays out Senator Cornyn and Senate Republicans years of fighting to destroy the ACA and how they wou,-0.2,"['watch', 'cornyn', 'aca']",D,Rhode Island
136,SenWhitehouse,Look at the calendar Exactly one week after the election on November 10 the Court is due to hear California v Texas a constitutional challenge to the Affordable Care Act The ACA survived its last challenge by one vote,0.041666666666666664,"['exactly', 'november', 'california', 'texas', 'constitutional challenge', 'care', 'aca']",D,Rhode Island
137,SenWhitehouse, Republicans are rushing to confirm Amy Coney Barrett because they have promises to their Big Donors they need to keep Bu,0.0,"['amy coney barrett', 'donors', 'bu']",D,Rhode Island
138,SenWhitehouse,America is worried about one thing above all else right now our health The irony is that this slapdash hearing targets the Affordable Care Act This Supreme Court nominee has signaled that she believes the Affordable Care Act must go WhatsAtStake,0.14285714285714285,"['america', 'slapdash hearing targets', 'care', 'supreme court nominee', 'care', 'whatsatstake']",D,Rhode Island
139,SenWhitehouse,Did Lindsey Graham really just say a lot of people on our side say just ram it through,0.2,['lindsey graham'],D,Rhode Island
140,LindseyGrahamSC,That s my hope Graham added It will be up to Senator Mitch McConnell what do after the 22nd but we can easily get her confirmed before the election,0.4166666666666667,"['graham', 'mitch mcconnell']",R,South Carolina
141,LindseyGrahamSC, If we lose the House the Senate and the White House they re going to change the rules They re goin,0.0,"['white house', 're goin']",R,South Carolina
142,LindseyGrahamSC,Honored to have the great join TeamGraham Herschel is a college and NFL great an entrepreneur and a terrific conservative Thank you so much,0.45,"['honored', 'teamgraham herschel', 'nfl', 'thank']",R,South Carolina
143,LindseyGrahamSC,As Chairman of I am going to confirm the highly qualified Judge Amy Coney Barrett and I m proud of it FillTheSeat,0.48000000000000004,"['amy coney barrett', 'filltheseat']",R,South Carolina
144,LindseyGrahamSC,We are all one car wreck away from needing help I know what that feels like first hand Under my health care plan I ll protect those with pre existing conditions and bring control back and money back to South Carolina,0.08333333333333333,"['car wreck', 'health care plan', 'carolina']",R,South Carolina
145,SenatorTimScott,Congratulations to my friends and for leading the to a NobelPeacePrize Your amazing work has done so much to help those in need all over the world Well deserved SCStrong,0.4,"['congratulations', 'nobelpeaceprize your', 'amazing work', 'well', 'scstrong']",R,South Carolina
